,profit
11925,3593
11926,5681
11927,15135
11928,2228
11929,14492
11930,16938
11931,10192
11932,8501
11933,11266
11934,19269
11935,3019
11936,3332
11937,18373
11938,19451
11939,17698
11940,2115
11941,8639
11942,9025
11943,5446
11944,10330
11945,10029
11946,11469
11947,547
11948,7647
11949,13766
11950,13486
11951,2904
11952,10719
11953,3684
11954,7960
11955,6899
11956,16583
11957,9678
11958,18370
11959,13634
11960,9007
11961,30
11962,2689
11963,6214
11964,16719
11965,4819
11966,7305
11967,3717
11968,10165
11969,1666
11970,7101
11971,10901
11972,11784
11973,17893
11974,3203
11975,9370
11976,2606
11977,15965
11978,8637
11979,12221
11980,11948
11981,6041
11982,2038
11983,4752
11984,2365
11985,9705
11986,7326
11987,16701
11988,14832
11989,946
11990,10512
11991,6812
11992,6520
11993,3503
11994,13773
11995,580
11996,6175
11997,12864
11998,19948
11999,13679
12000,11637
12001,10629
12002,10229
12003,17095
12004,7305
12005,12734
12006,1054
12007,1645
12008,4433
12009,11946
12010,12873
12011,3853
12012,4437
12013,15138
12014,12905
12015,6730
12016,6149
12017,5178
12018,5912
12019,19655
12020,12416
12021,14611
12022,1995
12023,10338
12024,11991
12025,12679
12026,7074
12027,15143
12028,2311
12029,18736
12030,17581
12031,4669
12032,15313
12033,1880
12034,1098
12035,2555
12036,14780
12037,7902
12038,8302
12039,14327
12040,4467
12041,10733
12042,12907
12043,16149
12044,14514
12045,526
12046,19306
12047,11644
12048,683
12049,916
12050,121
12051,12528
12052,2756
12053,4137
12054,13904
12055,4692
12056,19306
12057,408
12058,8037
12059,11433
12060,258
12061,953
12062,12640
12063,10554
12064,2756
12065,16391
12066,6801
12067,16509
12068,13248
12069,7330
12070,11198
12071,543
12072,14271
12073,11948
12074,10126
12075,3936
12076,4171
12077,9601
12078,15018
12079,6351
12080,18623
12081,15186
12082,2073
12083,18927
12084,16451
12085,2012
12086,14702
12087,10798
12088,4658
12089,10808
12090,4096
12091,3905
12092,4188
12093,7777
12094,19125
12095,2512
12096,16203
12097,11702
12098,3809
12099,13801
12100,2893
12101,18101
12102,18443
12103,6574
12104,10828
12105,9400
12106,9570
12107,11164
12108,13372
12109,2782
12110,14400
12111,3981
12112,17212
12113,5327
12114,1646
12115,2177
12116,8199
12117,14749
12118,15712
12119,8628
12120,3630
12121,16923
12122,10909
12123,15245
12124,8821
12125,10178
12126,11734
12127,16470
12128,1313
12129,16586
12130,10584
12131,3775
12132,4070
12133,16528
12134,169
12135,11155
12136,10627
12137,5161
12138,19793
12139,5552
12140,17256
12141,10849
12142,10804
12143,15552
12144,12057
12145,13686
12146,15870
12147,10129
12148,16385
12149,16927
12150,6180
12151,15636
12152,7268
12153,4781
12154,15979
12155,6736
12156,16212
12157,14576
12158,3340
12159,13553
12160,11715
12161,1609
12162,18168
12163,2850
12164,3269
12165,13099
12166,12555
12167,6116
12168,7841
12169,17455
12170,14887
12171,7967
12172,13932
12173,10374
12174,15598
12175,8167
12176,11518
12177,4299
12178,16536
12179,15792
12180,8505
12181,4827
12182,12387
12183,4976
12184,6776
12185,2712
12186,4803
12187,8962
12188,3007
12189,13415
12190,7072
12191,13900
12192,10260
12193,14036
12194,9864
12195,3761
12196,17794
12197,4515
12198,15217
12199,10688
12200,14459
12201,8687
12202,6530
12203,5712
12204,2001
12205,15263
12206,10585
12207,12286
12208,8884
12209,4831
12210,14175
12211,6489
12212,6429
12213,3378
12214,17624
12215,14608
12216,5058
12217,3816
12218,6018
12219,18502
12220,621
12221,13007
12222,10141
12223,3692
12224,319
12225,3252
12226,8492
12227,7095
12228,3272
12229,15434
12230,7853
12231,147
12232,17668
12233,17804
12234,18879
12235,11924
12236,12216
12237,4898
12238,528
12239,16616
12240,10337
12241,13028
12242,8866
12243,14966
12244,12955
12245,12653
12246,7791
12247,2460
12248,3966
12249,12316
12250,18994
12251,12654
12252,2794
12253,14178
12254,5421
12255,10891
12256,8295
12257,4844
12258,10443
12259,15078
12260,10380
12261,15774
12262,1527
12263,7036
12264,8819
12265,13536
12266,15271
12267,8275
12268,9052
12269,19538
12270,5597
12271,9700
12272,13230
12273,11873
12274,6354
12275,2334
12276,4676
12277,11357
12278,16791
12279,2680
12280,1195
12281,12684
12282,15575
12283,19490
12284,2244
12285,731
12286,4518
12287,6160
12288,5008
12289,14982
12290,198
12291,14471
12292,11772
12293,3998
12294,8699
12295,5601
12296,11896
12297,2326
12298,6958
12299,6757
12300,8497
12301,9633
12302,10737
12303,3118
12304,18399
12305,4716
12306,15425
12307,2081
12308,19399
12309,4921
12310,6422
12311,6827
12312,19528
12313,11766
12314,8026
12315,18457
12316,8751
12317,14438
12318,15342
12319,4086
12320,10350
12321,4011
12322,17675
12323,10306
12324,17544
12325,4322
12326,3734
12327,13957
12328,1188
12329,16401
12330,2527
12331,2105
12332,16875
12333,8099
12334,9372
12335,11203
12336,3727
12337,5947
12338,13972
12339,18237
12340,1151
12341,717
12342,16336
12343,4541
12344,5068
12345,4741
12346,2692
12347,3962
12348,4953
12349,5038
12350,1255
12351,8821
12352,7847
12353,10356
12354,15714
12355,4627
12356,15997
12357,11014
12358,4207
12359,2898
12360,18240
12361,16234
12362,6316
12363,18003
12364,18823
12365,18600
12366,13236
12367,12590
12368,13361
12369,933
12370,15844
12371,8016
12372,5054
12373,1920
12374,19700
12375,437
12376,12084
12377,18944
12378,7490
12379,1019
12380,10088
12381,5537
12382,10154
12383,19618
12384,15828
12385,6131
12386,879
12387,16482
12388,7462
12389,11675
12390,6567
12391,16584
12392,14719
12393,1488
12394,7435
12395,18544
12396,11789
12397,11204
12398,16016
12399,15851
12400,2358
12401,16045
12402,5973
12403,19191
12404,19124
12405,9840
12406,4060
12407,11306
12408,2936
12409,10393
12410,7156
12411,6963
12412,10507
12413,13487
12414,322
12415,11468
12416,1125
12417,18139
12418,7869
12419,16046
12420,15199
12421,11998
12422,2275
12423,4832
12424,15600
12425,9773
12426,10990
12427,5091
12428,4521
12429,8091
12430,9831
12431,4890
12432,8677
12433,5557
12434,10561
12435,9221
12436,17218
12437,6734
12438,12546
12439,16263
12440,17630
12441,10204
12442,13382
12443,18384
12444,5236
12445,5568
12446,18951
12447,11920
12448,18185
12449,2659
12450,11032
12451,14487
12452,377
12453,2306
12454,11186
12455,6389
12456,2792
12457,13680
12458,287
12459,2251
12460,186
12461,3945
12462,1376
12463,17783
12464,346
12465,13146
12466,6994
12467,10465
12468,2095
12469,5839
12470,497
12471,2394
12472,3216
12473,2128
12474,9515
12475,7376
12476,7450
12477,10649
12478,17638
12479,16594
12480,9489
12481,14043
12482,951
12483,15571
12484,7997
12485,14316
12486,4191
12487,4280
12488,6490
12489,6924
12490,18268
12491,4600
12492,7842
12493,16093
12494,10054
12495,16551
12496,8954
12497,14897
12498,18573
12499,1048
12500,3806
12501,19298
12502,14625
12503,10700
12504,17110
12505,8263
12506,10503
12507,3
12508,15247
12509,13477
12510,11715
12511,5254
12512,3305
12513,16922
12514,4994
12515,513
12516,9929
12517,1660
12518,15389
12519,15171
12520,7798
12521,6680
12522,8511
12523,2888
12524,19218
12525,17078
12526,14239
12527,4298
12528,13474
12529,18264
12530,8145
12531,14724
12532,18397
12533,13074
12534,19597
12535,2397
12536,6769
12537,17436
12538,8524
12539,12138
12540,3852
12541,583
12542,4348
12543,8249
12544,15730
12545,12755
12546,18015
12547,2894
12548,8697
12549,3018
12550,18613
12551,15078
12552,15779
12553,9150
12554,12251
12555,13871
12556,8231
12557,5317
12558,16560
12559,3467
12560,3183
12561,17619
12562,3014
12563,8938
12564,384
12565,10370
12566,351
12567,5578
12568,10025
12569,17186
12570,2384
12571,19017
12572,16855
12573,18807
12574,10484
12575,15956
12576,10783
12577,6865
12578,19936
12579,19350
12580,11959
12581,15027
12582,5533
12583,7029
12584,4215
12585,19413
12586,15705
12587,4078
12588,9177
12589,1848
12590,14763
12591,16815
12592,15595
12593,799
12594,9674
12595,19433
12596,12569
12597,19919
12598,8415
12599,7778
12600,8302
12601,12857
12602,542
12603,8030
12604,16927
12605,9867
12606,3179
12607,4731
12608,9470
12609,12618
12610,16867
12611,3138
12612,754
12613,9499
12614,14284
12615,2644
12616,8615
12617,7540
12618,12196
12619,853
12620,4259
12621,7148
12622,7093
12623,13027
12624,1643
12625,18356
12626,5164
12627,18109
12628,11375
12629,13591
12630,14637
12631,3907
12632,17939
12633,7142
12634,4383
12635,1641
12636,623
12637,9656
12638,14359
12639,8420
12640,5548
12641,8081
12642,17200
12643,15786
12644,10221
12645,15373
12646,3621
12647,18424
12648,18260
12649,5208
12650,10863
12651,14967
12652,6705
12653,14752
12654,232
12655,18965
12656,1735
12657,9971
12658,4060
12659,5877
12660,4128
12661,1621
12662,942
12663,6560
12664,1453
12665,4164
12666,10394
12667,15477
12668,9671
12669,5037
12670,16753
12671,6574
12672,14798
12673,19665
12674,2570
12675,16376
12676,19151
12677,17986
12678,10901
12679,10896
12680,5485
12681,10021
12682,1410
12683,6232
12684,1044
12685,10525
12686,17054
12687,3192
12688,8038
12689,13777
12690,3571
12691,12951
12692,14716
12693,7188
12694,4686
12695,15642
12696,17648
12697,4221
12698,6900
12699,4423
12700,2524
12701,9603
12702,18320
12703,7062
12704,10540
12705,2709
12706,3587
12707,10452
12708,6133
12709,3437
12710,1943
12711,4367
12712,9109
12713,4547
12714,13950
12715,17945
12716,11670
12717,10361
12718,10279
12719,11351
12720,483
12721,3665
12722,11167
12723,13105
12724,10670
12725,13343
12726,3674
12727,19570
12728,6349
12729,5284
12730,19370
12731,17563
12732,2132
12733,8046
12734,13818
12735,10218
12736,1249
12737,4951
12738,1705
12739,8392
12740,16299
12741,4891
12742,12404
12743,11023
12744,16302
12745,15728
12746,8460
12747,13766
12748,8784
12749,9809
12750,2315
12751,4553
12752,12935
12753,13882
12754,9334
12755,13923
12756,7559
12757,2522
12758,17251
12759,19207
12760,10243
12761,11370
12762,5735
12763,14350
12764,11901
12765,4115
12766,9936
12767,14038
12768,10032
12769,16673
12770,2177
12771,3700
12772,15080
12773,2990
12774,12817
12775,1250
12776,7873
12777,16040
12778,19565
12779,607
12780,1355
12781,8265
12782,17407
12783,2825
12784,16508
12785,8013
12786,2039
12787,14463
12788,6982
12789,15235
12790,15726
12791,1
12792,7576
12793,2960
12794,2533
12795,12725
12796,9719
12797,19320
12798,16177
12799,4413
12800,3330
12801,5474
12802,12062
12803,577
12804,11556
12805,3217
12806,6778
12807,10439
12808,16623
12809,18557
12810,4146
12811,17462
12812,19144
12813,11681
12814,17718
12815,1145
12816,5694
12817,6738
12818,15662
12819,973
12820,5999
12821,10594
12822,11607
12823,5019
12824,15970
12825,19036
12826,1780
12827,5992
12828,17247
12829,13836
12830,5769
12831,3914
12832,3529
12833,1826
12834,3284
12835,12984
12836,19735
12837,11718
12838,16593
12839,10930
12840,3093
12841,4646
12842,12584
12843,735
12844,4673
12845,18667
12846,5733
12847,4668
12848,631
12849,5847
12850,12734
12851,14940
12852,7362
12853,2563
12854,12487
12855,5049
12856,18016
12857,13693
12858,12001
12859,10232
12860,8281
12861,8793
12862,6025
12863,4713
12864,12568
12865,14566
12866,15164
12867,19769
12868,7177
12869,6130
12870,8206
12871,11794
12872,3580
12873,4809
12874,1289
12875,17416
12876,19001
12877,6271
12878,8593
12879,19280
12880,7872
12881,11675
12882,17710
12883,9493
12884,18904
12885,15265
12886,10233
12887,1028
12888,5707
12889,834
12890,7512
12891,4839
12892,5884
12893,18448
12894,4398
12895,19434
12896,1998
12897,12772
12898,3383
12899,1541
12900,7902
12901,19837
12902,1461
12903,10968
12904,7092
12905,7983
12906,11264
12907,15671
12908,562
12909,12437
12910,10995
12911,10645
12912,9815
12913,2789
12914,374
12915,6688
12916,18869
12917,15910
12918,11372
12919,5951
12920,3686
12921,15214
12922,8950
12923,7646
12924,19970
12925,15171
12926,15289
12927,11519
12928,18477
12929,11938
12930,152
12931,7747
12932,14044
12933,5115
12934,6490
12935,7086
12936,7896
12937,17578
12938,3292
12939,16031
12940,14583
12941,18642
12942,607
12943,10019
12944,13770
12945,19236
12946,2732
12947,16691
12948,6813
12949,18093
12950,6562
12951,18208
12952,7740
12953,8221
12954,15703
12955,19350
12956,9656
12957,19158
12958,16078
12959,1517
12960,2633
12961,16495
12962,10472
12963,4222
12964,5196
12965,14492
12966,5471
12967,6899
12968,8124
12969,4572
12970,6149
12971,17155
12972,1719
12973,19790
12974,677
12975,1296
12976,17806
12977,14769
12978,17775
12979,12903
12980,536
12981,1959
12982,15703
12983,102
12984,1718
12985,4791
12986,10618
12987,6758
12988,9655
12989,7071
12990,11040
12991,5235
12992,19261
12993,3867
12994,1891
12995,70
12996,19875
12997,8893
12998,8274
12999,1950
13000,18956
13001,4294
13002,10287
13003,10615
13004,10161
13005,16393
13006,13577
13007,10106
13008,13795
13009,19506
13010,6916
13011,4075
13012,9508
13013,7880
13014,2570
13015,5094
13016,2203
13017,7033
13018,11606
13019,3961
13020,14011
13021,16257
13022,11097
13023,4085
13024,17107
13025,1887
13026,14688
13027,14683
13028,16229
13029,18103
13030,19350
13031,15346
13032,16533
13033,19262
13034,6323
13035,1158
13036,14862
13037,4427
13038,12011
13039,5775
13040,12966
13041,11200
13042,3286
13043,6549
13044,16829
13045,13803
13046,5614
13047,8196
13048,540
13049,15264
13050,12461
13051,18129
13052,6474
13053,5418
13054,9441
13055,1673
13056,6945
13057,18439
13058,18800
13059,1786
13060,5874
13061,15344
13062,4933
13063,19946
13064,15643
13065,584
13066,3730
13067,11561
13068,6210
13069,1562
13070,4171
13071,3729
13072,10624
13073,4425
13074,1282
13075,1708
13076,13190
13077,16167
13078,9439
13079,1513
13080,19034
13081,15596
13082,5714
13083,14954
13084,2133
13085,17914
13086,3874
13087,13508
13088,13484
13089,1813
13090,11660
13091,15949
13092,8971
13093,4019
13094,7767
13095,17692
13096,14285
13097,11913
13098,3464
13099,16640
13100,1404
13101,15491
13102,18440
13103,23
13104,2125
13105,8565
13106,3345
13107,14120
13108,4745
13109,8673
13110,1479
13111,2622
13112,2166
13113,2516
13114,9239
13115,2967
13116,2968
13117,1286
13118,19033
13119,17721
13120,912
13121,8320
13122,19944
13123,14463
13124,6515
13125,11142
13126,9471
13127,19611
13128,18009
13129,12266
13130,6169
13131,12652
13132,4779
13133,19518
13134,12989
13135,19308
13136,17477
13137,5316
13138,9513
13139,4720
13140,6767
13141,19992
13142,9985
13143,5538
13144,7973
13145,4766
13146,18280
13147,7157
13148,17168
13149,7138
13150,6187
13151,17468
13152,8400
13153,8067
13154,14843
13155,17669
13156,17434
13157,1715
13158,3504
13159,13631
13160,583
13161,17024
13162,14302
13163,15473
13164,14377
13165,13007
13166,7581
13167,2633
13168,2426
13169,12949
13170,13118
13171,15430
13172,5845
13173,16120
13174,5455
13175,14719
13176,8548
13177,18857
13178,7833
13179,9808
13180,4455
13181,13868
13182,10256
13183,6228
13184,17565
13185,4996
13186,19754
13187,13378
13188,16714
13189,12431
13190,473
13191,18945
13192,8076
13193,8796
13194,9000
13195,6962
13196,16125
13197,19502
13198,2547
13199,3592
13200,15425
13201,7633
13202,18108
13203,1116
13204,15665
13205,1459
13206,9694
13207,19774
13208,1716
13209,2966
13210,17464
13211,8720
13212,5256
13213,19116
13214,345
13215,4941
13216,14870
13217,17348
13218,11412
13219,1761
13220,18108
13221,3057
13222,1338
13223,13199
13224,5924
13225,10943
13226,12594
13227,5153
13228,13564
13229,6789
13230,14640
13231,3744
13232,7359
13233,14460
13234,13470
13235,11369
13236,13927
13237,8926
13238,11878
13239,10604
13240,10635
13241,13832
13242,6612
13243,6840
13244,13075
13245,12814
13246,17561
13247,11640
13248,17024
13249,2507
13250,3676
13251,16544
13252,19515
13253,11793
13254,9681
13255,8288
13256,10962
13257,6817
13258,2103
13259,17023
13260,6751
13261,5750
13262,11264
13263,6251
13264,18509
13265,5809
13266,18714
13267,8498
13268,19875
13269,19580
13270,13027
13271,4957
13272,2947
13273,17248
13274,10090
13275,712
13276,11969
13277,17851
13278,6118
13279,13
13280,16189
13281,7054
13282,1965
13283,1263
13284,17373
13285,12894
13286,11840
13287,14157
13288,2767
13289,3794
13290,7720
13291,12458
13292,17892
13293,14886
13294,10713
13295,11568
13296,551
13297,2990
13298,3769
13299,7558
13300,19808
13301,7633
13302,17461
13303,5013
13304,5417
13305,3788
13306,14888
13307,2178
13308,6878
13309,1393
13310,7829
13311,11935
13312,9155
13313,13644
13314,8729
13315,14396
13316,18545
13317,18647
13318,8310
13319,15589
13320,11429
13321,11818
13322,372
13323,5212
13324,5162
13325,17613
13326,17519
13327,5152
13328,2223
13329,8944
13330,17178
13331,13291
13332,6821
13333,16746
13334,6548
13335,4517
13336,1823
13337,13765
13338,19283
13339,11938
13340,1653
13341,15836
13342,6128
13343,2326
13344,16640
13345,15114
13346,16777
13347,10906
13348,2634
13349,5330
13350,15522
13351,1359
13352,11274
13353,15916
13354,6918
13355,13289
13356,7224
13357,10631
13358,344
13359,18343
13360,15159
13361,2786
13362,9409
13363,861
13364,3597
13365,14497
13366,15978
13367,4638
13368,15739
13369,16929
13370,14399
13371,13862
13372,7564
13373,8007
13374,7177
13375,5210
13376,8049
13377,16828
13378,10773
13379,2325
13380,13974
13381,5887
13382,16187
13383,13086
13384,9437
13385,6388
13386,689
13387,10355
13388,18964
13389,19974
13390,5638
13391,17128
13392,7124
13393,13377
13394,12507
13395,689
13396,400
13397,16600
13398,10577
13399,16031
13400,15586
13401,16976
13402,2986
13403,2416
13404,15944
13405,17211
13406,9790
13407,19010
13408,18979
13409,17560
13410,4544
13411,16751
13412,7572
13413,6677
13414,8277
13415,9187
13416,8789
13417,5791
13418,11626
13419,18751
13420,10982
13421,2544
13422,7666
13423,15622
13424,2530
13425,12188
13426,7133
13427,14466
13428,18582
13429,6975
13430,879
13431,7155
13432,16634
13433,4148
13434,7235
13435,7665
13436,10978
13437,14854
13438,15610
13439,8672
13440,9113
13441,18375
13442,14248
13443,4032
13444,17334
13445,19351
13446,304
13447,5823
13448,9817
13449,4709
13450,14499
13451,3144
13452,6275
13453,1718
13454,14149
13455,15452
13456,17118
13457,7297
13458,9188
13459,19504
13460,14193
13461,12553
13462,15779
13463,4906
13464,16686
13465,2862
13466,5607
13467,460
13468,19783
13469,13109
13470,2437
13471,5704
13472,9138
13473,13878
13474,10726
13475,8176
13476,18330
13477,188
13478,2790
13479,16449
13480,15174
13481,14113
13482,7626
13483,8750
13484,10699
13485,7000
13486,2615
13487,13802
13488,14725
13489,5272
13490,5822
13491,10491
13492,9282
13493,7821
13494,3024
13495,8293
13496,4682
13497,17262
13498,2036
13499,7276
13500,2262
13501,13292
13502,4041
13503,8149
13504,2978
13505,9924
13506,19731
13507,1611
13508,9461
13509,7703
13510,17939
13511,12989
13512,7830
13513,6195
13514,1770
13515,18580
13516,17126
13517,2149
13518,17016
13519,273
13520,11772
13521,15289
13522,11818
13523,15951
13524,413
13525,16275
13526,10415
13527,10983
13528,1072
13529,2923
13530,4218
13531,5696
13532,9379
13533,6186
13534,18152
13535,18681
13536,13887
13537,16806
13538,19534
13539,19056
13540,14623
13541,19719
13542,4498
13543,2056
13544,4211
13545,1147
13546,7424
13547,16394
13548,12410
13549,2387
13550,2007
13551,11338
13552,17421
13553,2503
13554,4197
13555,11041
13556,17631
13557,17589
13558,3753
13559,12319
13560,7568
13561,7122
13562,17505
13563,10785
13564,15327
13565,13013
13566,12351
13567,13711
13568,6954
13569,8116
13570,18799
13571,10316
13572,3358
13573,9303
13574,18447
13575,8532
13576,9820
13577,18320
13578,12322
13579,7506
13580,18275
13581,6055
13582,1823
13583,19274
13584,1215
13585,472
13586,7867
13587,9630
13588,14472
13589,14656
13590,13202
13591,9087
13592,7343
13593,16941
13594,2622
13595,14043
13596,11240
13597,16216
13598,12711
13599,18189
13600,15669
13601,6440
13602,11656
13603,6283
13604,15907
13605,562
13606,10825
13607,15700
13608,10305
13609,10309
13610,1100
13611,15831
13612,4389
13613,18027
13614,16740
13615,5120
13616,2685
13617,14325
13618,12036
13619,7973
13620,11932
13621,14028
13622,18825
13623,7447
13624,5429
13625,19663
13626,664
13627,11614
13628,310
13629,9953
13630,4990
13631,2469
13632,6773
13633,19045
13634,2522
13635,15363
13636,7399
13637,17986
13638,438
13639,2533
13640,11925
13641,13124
13642,19507
13643,767
13644,18419
13645,357
13646,14851
13647,14488
13648,12647
13649,16564
13650,7642
13651,7590
13652,17288
13653,15126
13654,10328
13655,18079
13656,6578
13657,4240
13658,16096
13659,521
13660,5042
13661,13447
13662,12103
13663,16480
13664,19374
13665,17681
13666,8190
13667,18790
13668,6099
13669,17925
13670,16541
13671,13584
13672,8360
13673,11573
13674,4727
13675,19043
13676,5611
13677,17493
13678,3922
13679,9996
13680,13711
13681,3378
13682,2274
13683,15607
13684,19516
13685,15416
13686,1734
13687,3573
13688,10139
13689,18407
13690,10165
13691,6815
13692,4978
13693,8616
13694,11606
13695,17994
13696,2237
13697,12712
13698,11321
13699,7293
13700,6385
13701,14982
13702,14221
13703,19109
13704,727
13705,18267
13706,14944
13707,19364
13708,18249
13709,3816
13710,19585
13711,16856
13712,2120
13713,1988
13714,15016
13715,15464
13716,11011
13717,14872
13718,18131
13719,9489
13720,10397
13721,12047
13722,4584
13723,512
13724,14934
13725,1625
13726,3295
13727,19995
13728,16858
13729,4170
13730,8642
13731,18654
13732,3260
13733,14863
13734,1697
13735,4397
13736,11845
13737,18775
13738,12289
13739,11741
13740,11220
13741,17547
13742,19397
13743,624
13744,13555
13745,6261
13746,19248
13747,13809
13748,17117
13749,8490
13750,579
13751,5098
13752,5223
13753,17566
13754,3143
13755,16005
13756,14828
13757,19823
13758,13596
13759,12943
13760,1013
13761,12678
13762,19794
13763,2359
13764,16954
13765,11959
13766,19041
13767,4057
13768,19950
13769,4730
13770,9237
13771,19463
13772,9083
13773,3858
13774,12528
13775,7497
13776,11633
13777,13040
13778,7905
13779,17679
13780,18336
13781,6372
13782,12144
13783,14755
13784,10016
13785,13355
13786,6660
13787,13031
13788,12314
13789,12484
13790,2932
13791,3607
13792,17494
13793,15022
13794,7484
13795,16262
13796,6720
13797,12342
13798,3171
13799,3005
13800,12762
13801,4540
13802,12575
13803,8356
13804,15966
13805,19505
13806,15320
13807,9979
13808,5363
13809,10770
13810,16465
13811,13848
13812,16148
13813,462
13814,10112
13815,2021
13816,5338
13817,18541
13818,463
13819,7815
13820,1924
13821,9629
13822,10834
13823,2705
13824,18540
13825,15344
13826,8160
13827,14011
13828,3442
13829,17570
13830,10290
13831,6743
13832,19983
13833,18994
13834,14063
13835,3462
13836,14502
13837,15629
13838,11945
13839,14213
13840,4128
13841,10313
13842,4493
13843,13369
13844,2090
13845,16469
13846,19737
13847,5577
13848,4752
13849,12005
13850,18531
13851,16371
13852,4824
13853,15656
13854,19227
13855,9938
13856,7754
13857,14276
13858,6556
13859,4394
13860,5478
13861,7154
13862,11321
13863,16529
13864,6659
13865,17030
13866,5110
13867,19668
13868,19007
13869,16159
13870,12835
13871,17393
13872,17742
13873,4219
13874,4148
13875,3332
13876,5294
13877,3097
13878,16238
13879,2268
13880,12876
13881,16740
13882,4952
13883,3225
13884,11635
13885,12902
13886,18962
13887,13317
13888,551
13889,13968
13890,19009
13891,14732
13892,18023
13893,3333
13894,12363
13895,2906
13896,4848
13897,15716
13898,18475
13899,8034
13900,12067
13901,11745
13902,17128
13903,19983
13904,8531
13905,19662
13906,6393
13907,19920
13908,10616
13909,1121
13910,4240
13911,3620
13912,5239
13913,3539
13914,1315
13915,289
13916,14611
13917,15189
13918,5451
13919,19916
13920,17116
13921,18315
13922,6855
13923,1020
13924,14562
13925,11571
13926,18885
13927,10376
13928,2707
13929,10621
13930,15355
13931,4742
13932,11919
13933,17937
13934,2536
13935,18268
13936,1709
13937,2458
13938,14557
13939,7504
13940,12280
13941,2903
13942,12483
13943,18835
13944,6833
13945,6095
13946,5526
13947,1132
13948,16370
13949,17547
13950,14833
13951,7566
13952,699
13953,12359
13954,11657
13955,17136
13956,9063
13957,12206
13958,3528
13959,2049
13960,9644
13961,18676
13962,4149
13963,10869
13964,15293
13965,5257
13966,11957
13967,18384
13968,11988
13969,3265
13970,13114
13971,17918
13972,9950
13973,11235
13974,1753
13975,8672
13976,19356
13977,5751
13978,13105
13979,5216
13980,6608
13981,6605
13982,19043
13983,11124
13984,12278
13985,12414
13986,15380
13987,7708
13988,1728
13989,4111
13990,2913
13991,5519
13992,9512
13993,969
13994,4652
13995,6786
13996,16394
13997,3909
13998,11984
13999,2087
14000,9241
14001,11959
14002,1352
14003,10978
14004,18314
14005,2068
14006,3387
14007,13519
14008,12046
14009,15812
14010,16981
14011,8184
14012,19772
14013,4163
14014,19313
14015,7424
14016,18827
14017,1686
14018,10025
14019,8747
14020,11336
14021,7581
14022,10981
14023,12563
14024,4836
14025,6896
14026,2558
14027,19048
14028,18662
14029,4406
14030,10070
14031,6611
14032,2473
14033,2575
14034,8524
14035,18639
14036,7019
14037,550
14038,11978
14039,12717
14040,15166
14041,16042
14042,12055
14043,18739
14044,4986
14045,10080
14046,12038
14047,13160
14048,13922
14049,12242
14050,19403
14051,11630
14052,15763
14053,16327
14054,4215
14055,16811
14056,216
14057,19282
14058,16541
14059,7867
14060,4458
14061,18341
14062,16517
14063,6295
14064,19765
14065,19889
14066,9688
14067,17956
14068,4870
14069,3744
14070,14135
14071,2221
14072,19080
14073,12284
14074,294
14075,147
14076,13008
14077,16073
14078,7737
14079,7223
14080,5166
14081,18519
14082,11134
14083,2462
14084,18249
14085,18697
14086,16884
14087,15966
14088,5106
14089,2673
14090,14220
14091,19962
14092,5735
14093,16401
14094,12845
14095,10560
14096,3235
14097,13480
14098,8141
14099,5271
14100,1748
14101,3104
14102,3441
14103,9807
14104,19600
14105,14048
14106,13617
14107,11646
14108,12098
14109,4888
14110,3595
14111,5719
14112,12011
14113,5281
14114,1010
14115,11417
14116,14786
14117,1540
14118,8146
14119,4284
14120,16291
14121,16423
14122,19647
14123,16890
14124,17369
14125,6557
14126,13759
14127,3678
14128,18480
14129,1816
14130,5910
14131,6361
14132,15710
14133,17257
14134,6632
14135,287
14136,4862
14137,3956
14138,4672
14139,6913
14140,10417
14141,16402
14142,4465
14143,17420
14144,16225
14145,16319
14146,18390
14147,12138
14148,2738
14149,14349
14150,4315
14151,17074
14152,18472
14153,6363
14154,670
14155,4089
14156,11510
14157,1924
14158,4012
14159,19404
14160,436
14161,11678
14162,11449
14163,10493
14164,12673
14165,8496
14166,9059
14167,17119
14168,12421
14169,501
14170,13795
14171,14786
14172,2794
14173,13190
14174,14566
14175,14662
14176,1519
14177,5227
14178,7440
14179,9353
14180,11714
14181,4182
14182,8577
14183,16999
14184,13107
14185,3428
14186,17391
14187,11944
14188,5922
14189,13008
14190,12340
14191,14458
14192,18198
14193,584
14194,13950
14195,19314
14196,16285
14197,18431
14198,2588
14199,2552
14200,2232
14201,18832
14202,7050
14203,12702
14204,1388
14205,5962
14206,4892
14207,14816
14208,5538
14209,1611
14210,13056
14211,1340
14212,7426
14213,11954
14214,3975
14215,12419
14216,11565
14217,6742
14218,11356
14219,24
14220,11272
14221,19661
14222,15854
14223,10265
14224,13327
14225,4902
14226,4366
14227,575
14228,11918
14229,12857
14230,713
14231,11413
14232,5198
14233,16336
14234,18886
14235,13232
14236,5239
14237,14819
14238,5222
14239,11963
14240,9300
14241,4411
14242,4377
14243,15218
14244,13230
14245,1330
14246,8186
14247,5142
14248,3689
14249,4125
14250,1625
14251,16298
14252,11394
14253,18415
14254,14772
14255,2258
14256,8123
14257,16024
14258,17479
14259,13084
14260,13869
14261,4181
14262,17165
14263,1368
14264,19602
14265,2349
14266,1801
14267,4469
14268,4250
14269,14350
14270,5268
14271,9930
14272,4822
14273,2554
14274,8805
14275,2966
